,stock,day,open,close,high,low,volume
1338,VNINDEX,2022_05_16,1208.05,1171.95,1215.96,1170.59,13738882544000.0
1339,VNINDEX,2022_05_17,1164.32,1228.37,1228.37,1156.54,13247248897000.0
1340,VNINDEX,2022_05_18,1240.06,1240.76,1249.84,1222.92,12953002345000.0
1341,VNINDEX,2022_05_19,1211.31,1241.64,1246.66,1211.07,11615908666000.0
1342,VNINDEX,2022_05_20,1240.72,1240.71,1252.96,1232.33,11512107395000.0
1343,VNINDEX,2022_05_23,1246.56,1218.81,1246.58,1207.99,12023374436000.0
1344,VNINDEX,2022_05_24,1218.87,1233.38,1233.38,1203.28,12042706261000.0
1345,VNINDEX,2022_05_25,1238.52,1268.43,1268.43,1234.17,15749934474000.0
1346,VNINDEX,2022_05_26,1273.8,1268.57,1278.11,1261.55,12971603441000.0
1347,VNINDEX,2022_05_27,1270.56,1285.45,1286.99,1269.29,15079630515000.0
1348,VNINDEX,2022_05_30,1290.11,1293.92,1296.22,1281.27,12740498663000.0
1349,VNINDEX,2022_05_31,1288.63,1292.68,1297.64,1280.44,14267395417000.0
1350,VNINDEX,2022_06_01,1289.56,1299.52,1302.25,1286.01,13831762247000.0
1351,VNINDEX,2022_06_02,1300.58,1288.62,1302.66,1283.32,14757095425000.0
1352,VNINDEX,2022_06_03,1284.62,1287.98,1292.78,1276.37,11693942787000.0
1353,VNINDEX,2022_06_06,1290.04,1290.01,1302.14,1281.95,15277774217000.0
1354,VNINDEX,2022_06_07,1285.07,1291.35,1291.35,1260.92,16436603997000.0
1355,VNINDEX,2022_06_08,1297.56,1307.91,1316.78,1294.27,15653691053000.0
1356,VNINDEX,2022_06_09,1310.35,1307.8,1312.44,1300.85,11855480910000.0
1357,VNINDEX,2022_06_10,1298.78,1284.08,1309.59,1284.08,15508887417000.0
1358,VNINDEX,2022_06_13,1251.08,1227.04,1261.54,1226.01,17736206445000.0
1359,VNINDEX,2022_06_14,1213.44,1230.31,1239.36,1211.13,13124293590000.0
1360,VNINDEX,2022_06_15,1231.23,1213.93,1235.56,1195.19,14769255822000.0
1361,VNINDEX,2022_06_16,1227.24,1236.63,1246.32,1223.0,13791796018000.0
1362,VNINDEX,2022_06_17,1210.5,1217.3,1220.41,1191.92,15623586691000.0
1363,VNINDEX,2022_06_20,1218.37,1180.4,1221.6,1180.4,13996928075000.0
1364,VNINDEX,2022_06_21,1172.98,1172.47,1189.97,1162.94,13560641690000.0
1365,VNINDEX,2022_06_22,1180.11,1169.27,1185.86,1162.98,11885081806000.0
1366,VNINDEX,2022_06_23,1162.06,1188.88,1188.88,1162.06,8696256438000.0
1367,VNINDEX,2022_06_24,1190.82,1185.48,1196.85,1185.48,8459928693000.0
1368,VNINDEX,2022_06_27,1189.12,1202.82,1203.51,1187.38,9739381678000.0
1369,VNINDEX,2022_06_28,1202.41,1218.1,1221.74,1198.99,12498341140000.0
1370,VNINDEX,2022_06_29,1208.22,1218.09,1219.58,1207.38,10400941871000.0
1371,VNINDEX,2022_06_30,1218.22,1197.6,1220.51,1197.6,10224706315000.0
1372,VNINDEX,2022_07_01,1193.04,1198.9,1202.41,1170.95,10505014250000.0
1373,VNINDEX,2022_07_04,1206.47,1195.53,1208.96,1192.63,8907348790000.0
1374,VNINDEX,2022_07_05,1198.42,1181.29,1200.99,1181.29,12358012717000.0
1375,VNINDEX,2022_07_06,1167.25,1149.61,1175.26,1147.63,11075466327000.0
1376,VNINDEX,2022_07_07,1148.97,1166.48,1166.48,1142.8,7745614408000.0
1377,VNINDEX,2022_07_08,1174.53,1171.31,1177.18,1164.23,9335206988000.0
1378,VNINDEX,2022_07_11,1161.3,1155.29,1165.23,1144.55,10136314244000.0
1379,VNINDEX,2022_07_12,1154.31,1174.82,1174.82,1153.55,9285680835000.0
1380,VNINDEX,2022_07_13,1173.46,1173.92,1182.21,1170.92,10520173795000.0
1381,VNINDEX,2022_07_14,1170.7,1182.17,1182.17,1170.04,9905129501000.0
1382,VNINDEX,2022_07_15,1183.15,1179.25,1189.66,1178.12,11361855704000.0
1383,VNINDEX,2022_07_18,1184.74,1176.49,1184.93,1174.7,10064950971000.0
1384,VNINDEX,2022_07_19,1176.1,1178.33,1180.46,1168.99,9637615190000.0
1385,VNINDEX,2022_07_20,1188.12,1194.14,1198.63,1185.82,12927667982000.0
1386,VNINDEX,2022_07_21,1195.03,1198.47,1201.91,1194.97,11095099011000.0
1387,VNINDEX,2022_07_22,1199.16,1194.76,1202.69,1194.76,9769878747000.0
1388,VNINDEX,2022_07_25,1191.43,1188.5,1198.16,1184.32,8748091477000.0
1389,VNINDEX,2022_07_26,1189.2,1185.07,1194.15,1184.44,8058053387000.0
1390,VNINDEX,2022_07_27,1180.83,1191.04,1191.04,1178.58,7978073865000.0
1391,VNINDEX,2022_07_28,1201.77,1208.12,1214.03,1198.68,13937075998000.0
1392,VNINDEX,2022_07_29,1214.32,1206.33,1217.84,1206.33,12899471942000.0
1393,VNINDEX,2022_08_01,1209.05,1231.35,1231.35,1209.04,15217061306000.0
1394,VNINDEX,2022_08_02,1230.31,1241.62,1241.91,1224.11,15158260560000.0
1395,VNINDEX,2022_08_03,1233.84,1249.76,1250.2,1232.41,15246709648000.0
1396,VNINDEX,2022_08_04,1252.49,1254.15,1257.38,1247.38,15105022278000.0
1397,VNINDEX,2022_08_05,1250.25,1252.74,1253.75,1245.05,13516204350000.0
1398,VNINDEX,2022_08_08,1252.36,1256.75,1258.84,1252.04,14058415001000.0
1399,VNINDEX,2022_08_09,1260.36,1258.85,1263.14,1252.84,14242581258000.0
1400,VNINDEX,2022_08_10,1255.69,1256.5,1260.36,1253.89,12676801819000.0
1401,VNINDEX,2022_08_11,1267.37,1252.07,1268.03,1245.85,17240850278000.0
1402,VNINDEX,2022_08_12,1250.66,1262.33,1262.33,1248.65,12094762323000.0
1403,VNINDEX,2022_08_15,1268.56,1274.2,1274.24,1267.14,13946374918000.0
1404,VNINDEX,2022_08_16,1274.08,1274.69,1275.93,1271.11,13448810359000.0
1405,VNINDEX,2022_08_17,1276.78,1275.28,1280.61,1271.97,15465782267000.0
1406,VNINDEX,2022_08_18,1273.45,1273.66,1283.15,1268.64,14044936646000.0
1407,VNINDEX,2022_08_19,1272.23,1269.18,1280.0,1263.45,13552548942000.0
1408,VNINDEX,2022_08_22,1264.64,1260.43,1270.57,1255.83,13108974009000.0
1409,VNINDEX,2022_08_23,1253.45,1270.81,1270.81,1253.45,12496680731000.0
1410,VNINDEX,2022_08_24,1275.57,1277.16,1280.36,1272.33,12775597686000.0
1411,VNINDEX,2022_08_25,1280.39,1288.88,1289.18,1280.28,13646874630000.0
1412,VNINDEX,2022_08_26,1291.29,1282.57,1295.12,1280.05,14650414408000.0
1413,VNINDEX,2022_08_29,1263.43,1270.8,1270.8,1249.17,18779603958000.0
1414,VNINDEX,2022_08_30,1274.97,1279.39,1287.65,1274.0,12197968641000.0
1415,VNINDEX,2022_08_31,1276.49,1280.51,1285.29,1274.99,11663437518000.0
1416,VNINDEX,2022_09_05,1280.26,1277.35,1285.7,1275.35,11606078368000.0
1417,VNINDEX,2022_09_06,1279.58,1277.4,1286.92,1277.4,13101380385000.0
1418,VNINDEX,2022_09_07,1274.6,1243.17,1275.07,1243.17,18795703033000.0
1419,VNINDEX,2022_09_08,1251.06,1234.6,1251.36,1234.6,12704423830000.0
1420,VNINDEX,2022_09_09,1241.26,1248.78,1248.78,1228.54,12579723620000.0
1421,VNINDEX,2022_09_12,1255.0,1249.62,1257.8,1248.97,10079382707330.0
1422,VNINDEX,2022_09_13,1251.1,1248.4,1252.35,1243.87,10163476943370.0
1423,VNINDEX,2022_09_14,1229.76,1240.77,1242.17,1228.51,13466916547470.0
1424,VNINDEX,2022_09_15,1247.34,1245.66,1250.93,1243.45,9785641812850.0
1425,VNINDEX,2022_09_16,1243.38,1234.03,1246.17,1230.37,14535770779250.0
1426,VNINDEX,2022_09_19,1231.45,1205.43,1233.46,1202.07,14885373814150.0
1427,VNINDEX,2022_09_20,1212.08,1218.93,1218.93,1199.71,9556783152570.0
1428,VNINDEX,2022_09_21,1213.47,1210.55,1217.28,1204.68,7519310462020.0
1429,VNINDEX,2022_09_22,1200.34,1214.7,1214.7,1196.64,10180048348540.0
1430,VNINDEX,2022_09_23,1212.61,1203.28,1216.59,1201.45,9934871958040.0
1431,VNINDEX,2022_09_26,1186.41,1174.35,1190.27,1159.12,15970172923510.0
1432,VNINDEX,2022_09_27,1177.51,1166.54,1180.75,1166.44,9188740211140.0
1433,VNINDEX,2022_09_28,1158.53,1143.62,1162.6,1142.79,10711000211540.0
1434,VNINDEX,2022_09_29,1157.09,1126.07,1159.49,1126.07,9153477558550.0
1435,VNINDEX,2022_09_30,1115.2,1132.11,1135.47,1099.44,13033360529830.0
1436,VNINDEX,2022_10_03,1124.46,1086.44,1126.46,1079.86,10059035155770.0
1437,VNINDEX,2022_10_04,1095.73,1078.14,1100.42,1069.74,10303273536950.0
1438,VNINDEX,2022_10_05,1092.08,1104.26,1110.21,1092.08,7941132541280.0
1439,VNINDEX,2022_10_06,1105.31,1074.52,1106.97,1072.57,9794146397520.0
1440,VNINDEX,2022_10_07,1061.93,1035.91,1062.23,1022.38,14209177913590.0
1441,VNINDEX,2022_10_10,1019.67,1042.48,1051.02,1012.94,9852238845580.0
1442,VNINDEX,2022_10_11,1036.39,1006.2,1036.42,998.64,10420169010710.0
1443,VNINDEX,2022_10_12,1006.1,1034.81,1039.44,1002.89,9753772350840.0
1444,VNINDEX,2022_10_13,1035.33,1050.99,1050.99,1025.04,7367181839430.0
1445,VNINDEX,2022_10_14,1063.07,1061.85,1068.12,1055.29,9669219840920.0
1446,VNINDEX,2022_10_17,1053.46,1051.58,1054.05,1033.59,8022161926800.0
1447,VNINDEX,2022_10_18,1065.6,1063.66,1071.74,1057.71,9065347117400.0
1448,VNINDEX,2022_10_19,1065.08,1060.07,1065.99,1052.29,6572064291250.0
1449,VNINDEX,2022_10_20,1056.14,1058.45,1065.28,1048.21,7166221914920.0
1450,VNINDEX,2022_10_21,1059.03,1019.82,1059.03,1013.69,11589452227130.0
1451,VNINDEX,2022_10_24,1021.25,986.15,1023.51,977.41,8978493907610.0
1452,VNINDEX,2022_10_25,980.47,997.7,1011.39,962.45,11037704547200.0
1453,VNINDEX,2022_10_26,1000.71,993.36,1004.55,984.71,5852359746240.0
1454,VNINDEX,2022_10_27,994.82,1028.01,1028.01,990.48,9526136373940.0
1455,VNINDEX,2022_10_28,1036.27,1027.36,1044.57,1026.53,8662234575040.0
1456,VNINDEX,2022_10_31,1028.24,1027.94,1030.32,1005.0,9834672954740.0
1457,VNINDEX,2022_11_01,1034.77,1033.75,1043.53,1027.39,9813130343480.0
1458,VNINDEX,2022_11_02,1033.51,1023.19,1034.73,1018.64,8696108624630.0
1459,VNINDEX,2022_11_03,1011.41,1019.81,1023.95,1010.65,6980220246890.0
1460,VNINDEX,2022_11_04,1008.23,997.15,1009.96,974.61,11427745345210.0
1461,VNINDEX,2022_11_07,989.74,975.19,996.18,969.61,8370003805000.0
1462,VNINDEX,2022_11_08,960.93,981.65,981.86,956.97,8110963502510.0
1463,VNINDEX,2022_11_09,983.62,985.59,994.79,977.93,7725787253420.0
1464,VNINDEX,2022_11_10,974.76,947.24,976.31,935.78,9359705769060.0
1465,VNINDEX,2022_11_11,954.95,954.53,966.7,949.49,9427613696220.0
1466,VNINDEX,2022_11_14,939.94,941.04,945.29,923.53,8135332135460.0
1467,VNINDEX,2022_11_15,926.08,911.9,929.06,900.17,7747790853430.0
1468,VNINDEX,2022_11_16,876.0,942.9,945.42,873.78,12294034943900.0
1469,VNINDEX,2022_11_17,952.91,969.26,972.88,950.9,9174378369650.0
1470,VNINDEX,2022_11_18,967.18,969.33,971.77,939.73,11512633298200.0
1471,VNINDEX,2022_11_21,971.58,960.65,973.19,956.77,7408737849220.0
1472,VNINDEX,2022_11_22,953.78,952.12,985.28,948.52,15295051564020.0
1473,VNINDEX,2022_11_23,947.81,946.0,958.61,942.02,6936005262520.0
1474,VNINDEX,2022_11_24,942.86,947.71,950.03,934.31,6958126786440.0
1475,VNINDEX,2022_11_25,956.62,971.46,971.46,955.53,8416705886040.0
1476,VNINDEX,2022_11_28,979.68,1005.69,1006.22,979.48,13950265133500.0
1477,VNINDEX,2022_11_29,1008.85,1032.16,1032.16,998.56,16500560804630.0
1478,VNINDEX,2022_11_30,1037.44,1048.42,1048.42,1021.54,14342536037790.0
1479,VNINDEX,2022_12_01,1057.97,1036.28,1066.28,1035.62,20301638842700.0
1480,VNINDEX,2022_12_02,1032.67,1080.01,1080.01,1030.81,16288825181550.0
1481,VNINDEX,2022_12_05,1090.97,1093.67,1099.45,1082.59,17936177991570.0
1482,VNINDEX,2022_12_06,1088.9,1048.69,1089.63,1048.69,21716877766270.0
1483,VNINDEX,2022_12_07,1046.72,1041.02,1059.79,1034.92,12748663400170.0
1484,VNINDEX,2022_12_08,1055.21,1050.53,1078.09,1045.98,14506496888310.0
1485,VNINDEX,2022_12_09,1056.85,1051.81,1061.21,1041.39,11795672343510.0
1486,VNINDEX,2022_12_12,1059.55,1032.07,1065.16,1032.07,13521387021970.0
1487,VNINDEX,2022_12_13,1035.76,1047.45,1047.45,1026.3,12106508297890.0
1488,VNINDEX,2022_12_14,1062.18,1050.43,1062.18,1046.43,11205335204970.0
1489,VNINDEX,2022_12_15,1049.16,1055.32,1062.61,1049.06,11218892952910.0
1490,VNINDEX,2022_12_16,1048.62,1052.48,1064.79,1047.16,13625295429920.0
1491,VNINDEX,2022_12_19,1053.91,1038.4,1065.59,1038.4,14231632842080.0
1492,VNINDEX,2022_12_20,1035.82,1023.13,1038.74,1010.08,14855389572790.0
1493,VNINDEX,2022_12_21,1033.34,1018.88,1033.84,1005.43,10699152526730.0
1494,VNINDEX,2022_12_22,1026.49,1022.61,1033.18,1016.54,8411889293090.0
1495,VNINDEX,2022_12_23,1023.69,1020.34,1027.34,1013.2,6797293152000.0
1496,VNINDEX,2022_12_26,1019.66,985.21,1021.89,985.21,8483365297570.0
1497,VNINDEX,2022_12_27,986.07,1004.57,1007.88,983.67,7568465465220.0
1498,VNINDEX,2022_12_28,1008.41,1015.66,1020.52,998.97,6433227325800.0
1499,VNINDEX,2022_12_29,1016.06,1009.29,1021.96,1009.29,5848054640540.0
1500,VNINDEX,2022_12_30,1017.45,1007.09,1017.99,1007.09,5602117423730.0
1501,VNINDEX,2023_01_03,1011.39,1043.9,1043.9,1011.38,8358024977300.0
1502,VNINDEX,2023_01_04,1048.31,1046.35,1052.6,1041.56,9090255527720.0
1503,VNINDEX,2023_01_05,1048.17,1055.82,1058.14,1046.64,8141931863000.0
1504,VNINDEX,2023_01_06,1055.51,1051.44,1065.58,1047.26,10113945576930.0
1505,VNINDEX,2023_01_09,1058.28,1054.21,1062.12,1050.95,6508891851100.0
1506,VNINDEX,2023_01_10,1054.84,1053.35,1057.44,1045.75,7161453988910.0
1507,VNINDEX,2023_01_11,1058.25,1055.76,1065.69,1054.53,8240647636690.0
1508,VNINDEX,2023_01_12,1058.51,1056.39,1060.97,1050.27,6479728765210.0
1509,VNINDEX,2023_01_13,1060.71,1060.17,1066.39,1055.23,7884839919380.0
1510,VNINDEX,2023_01_16,1062.27,1066.68,1067.74,1057.87,6724498729030.0
1511,VNINDEX,2023_01_17,1071.37,1088.29,1088.29,1069.86,10160307364630.0
1512,VNINDEX,2023_01_18,1092.5,1098.28,1100.39,1089.56,9377295518890.0
1513,VNINDEX,2023_01_19,1095.53,1108.08,1111.72,1094.46,10546067112090.0
1514,VNINDEX,2023_01_27,1114.15,1117.1,1124.3,1111.41,10366694843720.0
1515,VNINDEX,2023_01_30,1117.66,1102.57,1118.46,1102.57,12577551797010.0
1516,VNINDEX,2023_01_31,1100.4,1111.18,1111.18,1088.25,11725557048900.0
1517,VNINDEX,2023_02_01,1114.68,1075.97,1116.96,1075.97,16382704502370.0
1518,VNINDEX,2023_02_02,1079.69,1077.59,1083.36,1070.81,9914143685970.0
1519,VNINDEX,2023_02_03,1078.8,1077.15,1081.89,1070.46,9203651382110.0
1520,VNINDEX,2023_02_06,1072.53,1089.29,1089.29,1067.24,7263560867850.0
1521,VNINDEX,2023_02_07,1088.07,1065.84,1092.12,1065.18,10013789579280.0
1522,VNINDEX,2023_02_08,1067.58,1072.22,1079.51,1063.5,8093291871900.0
1523,VNINDEX,2023_02_09,1070.07,1064.03,1075.2,1064.03,6767540575070.0
1524,VNINDEX,2023_02_10,1066.16,1055.3,1066.28,1054.08,6665340286920.0
1525,VNINDEX,2023_02_13,1050.99,1043.7,1054.05,1031.7,8912452092290.0
1526,VNINDEX,2023_02_14,1045.14,1038.64,1046.64,1032.76,5486431279190.0
1527,VNINDEX,2023_02_15,1037.17,1048.2,1051.89,1034.39,7907008681820.0
1528,VNINDEX,2023_02_16,1051.16,1058.29,1058.29,1047.45,6878926043320.0
1529,VNINDEX,2023_02_17,1058.99,1059.31,1062.25,1053.26,6881103815160.0
1530,VNINDEX,2023_02_20,1059.74,1086.69,1088.01,1059.56,10495599539400.0
1531,VNINDEX,2023_02_21,1089.74,1082.23,1095.1,1081.8,10397753165720.0
1532,VNINDEX,2023_02_22,1073.62,1054.28,1073.93,1054.28,11651142528420.0
1533,VNINDEX,2023_02_23,1053.95,1053.66,1054.48,1030.58,9889750845450.0
1534,VNINDEX,2023_02_24,1051.58,1039.56,1052.49,1034.66,5888348971330.0
1535,VNINDEX,2023_02_27,1029.55,1021.25,1031.59,1017.55,7730179197550.0
1536,VNINDEX,2023_02_28,1027.74,1024.68,1034.36,1018.72,5270199039380.0
1537,VNINDEX,2023_03_01,1023.29,1040.55,1040.55,1013.37,7134912215580.0
1538,VNINDEX,2023_03_02,1039.0,1037.61,1043.8,1033.07,5140830711340.0
1539,VNINDEX,2023_03_03,1038.1,1024.77,1041.82,1022.78,5981887339370.0
1540,VNINDEX,2023_03_06,1032.68,1027.18,1042.43,1026.73,6165270116950.0
1541,VNINDEX,2023_03_07,1033.96,1037.84,1043.92,1033.32,7034118019510.0
1542,VNINDEX,2023_03_08,1028.77,1049.18,1049.18,1027.8,7814918681740.0
1543,VNINDEX,2023_03_09,1050.61,1055.95,1060.56,1049.45,9601627501590.0
1544,VNINDEX,2023_03_10,1050.53,1053.0,1053.86,1046.31,7799099328930.0
1545,VNINDEX,2023_03_13,1046.95,1052.8,1055.58,1045.46,8848654735340.0
1546,VNINDEX,2023_03_14,1049.3,1040.13,1051.56,1034.72,9148895288470.0
1547,VNINDEX,2023_03_15,1052.06,1062.19,1062.55,1049.26,9041270613180.0
1548,VNINDEX,2023_03_16,1056.15,1047.4,1058.73,1043.65,7989580174460.0
1549,VNINDEX,2023_03_17,1053.37,1045.14,1055.42,1043.54,9040270313970.0
1550,VNINDEX,2023_03_20,1041.91,1023.1,1042.6,1022.71,7994813899470.0
1551,VNINDEX,2023_03_21,1028.83,1032.43,1036.15,1017.05,6672996230600.0
1552,VNINDEX,2023_03_22,1035.84,1040.54,1042.84,1033.73,7058304986520.0
1553,VNINDEX,2023_03_23,1035.33,1045.1,1045.1,1030.93,6534919575840.0
1554,VNINDEX,2023_03_24,1047.1,1046.79,1052.29,1044.02,8140693958020.0
1555,VNINDEX,2023_03_27,1047.78,1052.25,1053.78,1041.99,8424197796320.0
1556,VNINDEX,2023_03_28,1055.57,1054.29,1059.83,1051.75,9707771969570.0
1557,VNINDEX,2023_03_29,1055.18,1056.33,1056.33,1048.26,7300463197210.0
1558,VNINDEX,2023_03_30,1061.32,1059.44,1066.23,1058.89,9651673431310.0
1559,VNINDEX,2023_03_31,1060.0,1064.64,1067.55,1059.85,10494001431120.0
1560,VNINDEX,2023_04_03,1074.69,1079.28,1079.28,1071.62,12973929270620.0
1561,VNINDEX,2023_04_04,1081.36,1078.45,1082.21,1075.1,12378796048070.0
1562,VNINDEX,2023_04_05,1079.06,1080.86,1080.86,1074.1,11424563440110.0
1563,VNINDEX,2023_04_06,1083.27,1070.91,1084.52,1070.91,14829316551100.0
1564,VNINDEX,2023_04_07,1071.09,1069.71,1072.94,1063.7,9550897637290.0
1565,VNINDEX,2023_04_10,1073.86,1065.35,1075.54,1063.45,13072348848930.0
1566,VNINDEX,2023_04_11,1063.64,1069.46,1070.56,1056.9,10348966777290.0
1567,VNINDEX,2023_04_12,1071.61,1069.45,1072.7,1066.43,11234704965510.0
1568,VNINDEX,2023_04_13,1070.96,1064.3,1070.96,1062.26,10044019334470.0
1569,VNINDEX,2023_04_14,1067.21,1052.89,1068.79,1052.89,11977920627510.0
1570,VNINDEX,2023_04_17,1052.99,1053.81,1054.72,1049.11,6712042685030.0
1571,VNINDEX,2023_04_18,1055.85,1055.02,1057.15,1050.89,8455432369870.0
1572,VNINDEX,2023_04_19,1057.88,1048.98,1058.14,1047.47,8600956008520.0
1573,VNINDEX,2023_04_20,1050.02,1049.25,1051.86,1045.85,5634151342410.0
1574,VNINDEX,2023_04_21,1050.1,1042.91,1050.4,1041.26,8837232623060.0
1575,VNINDEX,2023_04_24,1045.28,1041.36,1047.18,1038.36,7179087183760.0
1576,VNINDEX,2023_04_25,1045.87,1034.85,1045.87,1032.49,8380294070310.0
1577,VNINDEX,2023_04_26,1034.02,1040.8,1040.8,1029.19,7513760318520.0
1578,VNINDEX,2023_04_27,1041.39,1039.63,1044.25,1037.62,7592709154010.0
1579,VNINDEX,2023_04_28,1043.17,1049.12,1049.12,1042.04,9256512416130.0
1580,VNINDEX,2023_05_04,1046.05,1040.61,1048.16,1038.18,9254244532740.0
1581,VNINDEX,2023_05_05,1040.12,1040.31,1043.22,1036.69,6890222993800.0
1582,VNINDEX,2023_05_08,1043.44,1053.44,1053.44,1043.44,9239940890380.0
1583,VNINDEX,2023_05_09,1055.42,1053.77,1058.71,1052.68,8037184593580.0
1584,VNINDEX,2023_05_10,1055.62,1058.26,1058.67,1053.34,9822239749520.0
1585,VNINDEX,2023_05_11,1060.75,1057.12,1063.69,1056.72,10783947745300.0
1586,VNINDEX,2023_05_12,1057.7,1066.9,1066.9,1053.97,11110169940430.0
1587,VNINDEX,2023_05_15,1074.82,1065.71,1076.32,1065.71,12589413553180.0
1588,VNINDEX,2023_05_16,1068.51,1065.91,1069.27,1063.65,9634874745830.0
1589,VNINDEX,2023_05_17,1066.27,1060.44,1069.95,1060.44,11631097069130.0
1590,VNINDEX,2023_05_18,1063.66,1068.31,1073.41,1060.94,10248370478920.0
1591,VNINDEX,2023_05_19,1070.13,1067.07,1070.15,1058.56,10573385269460.0
1592,VNINDEX,2023_05_22,1067.32,1070.64,1070.64,1065.88,11001789118220.0
1593,VNINDEX,2023_05_23,1073.12,1065.85,1073.96,1062.15,11830603274180.0
1594,VNINDEX,2023_05_24,1069.13,1061.79,1069.61,1060.6,11352240799920.0
1595,VNINDEX,2023_05_25,1062.03,1064.63,1065.5,1057.91,10536567088090.0
1596,VNINDEX,2023_05_26,1067.24,1063.76,1067.28,1063.76,9419696064890.0
1597,VNINDEX,2023_05_29,1067.34,1074.98,1077.18,1067.27,11639532697550.0
1598,VNINDEX,2023_05_30,1078.82,1078.05,1079.31,1071.01,13594766045620.0
1599,VNINDEX,2023_05_31,1078.39,1075.17,1079.11,1071.38,14096459507380.0
1600,VNINDEX,2023_06_01,1076.27,1078.39,1078.39,1071.61,12892329821490.0
1601,VNINDEX,2023_06_02,1084.19,1090.84,1092.24,1083.36,16867290985380.0
1602,VNINDEX,2023_06_05,1100.2,1097.82,1103.81,1096.76,16304571293530.0
1603,VNINDEX,2023_06_06,1099.99,1108.31,1108.31,1098.28,14332771774810.0
1604,VNINDEX,2023_06_07,1111.67,1109.54,1112.28,1104.26,16495938729280.0
1605,VNINDEX,2023_06_08,1111.86,1101.32,1115.14,1101.32,20981912202760.0
1606,VNINDEX,2023_06_09,1103.11,1107.53,1107.53,1097.23,15069920885420.0
1607,VNINDEX,2023_06_12,1110.26,1116.02,1116.02,1100.08,13656346031270.0
1608,VNINDEX,2023_06_13,1117.43,1122.46,1122.46,1116.1,15296558140380.0
1609,VNINDEX,2023_06_14,1124.56,1117.42,1129.49,1117.42,15145623005900.0
1610,VNINDEX,2023_06_15,1117.06,1116.97,1120.13,1112.11,12240395114560.0
1611,VNINDEX,2023_06_16,1121.92,1115.22,1128.92,1112.51,20326816448040.0
1612,VNINDEX,2023_06_19,1115.68,1105.4,1117.23,1104.73,12448334931930.0
1613,VNINDEX,2023_06_20,1105.75,1111.72,1111.72,1102.58,11213015762850.0
1614,VNINDEX,2023_06_21,1112.73,1118.46,1118.46,1110.65,15485325463150.0
1615,VNINDEX,2023_06_22,1126.21,1125.3,1127.54,1122.27,16213853472640.0
1616,VNINDEX,2023_06_23,1126.4,1129.38,1130.61,1122.62,16654052234870.0
1617,VNINDEX,2023_06_26,1130.08,1132.03,1134.0,1119.95,18264677396470.0
1618,VNINDEX,2023_06_27,1134.55,1134.33,1136.49,1128.82,12659343482560.0
1619,VNINDEX,2023_06_28,1137.18,1138.35,1140.56,1131.86,14971758818520.0
1620,VNINDEX,2023_06_29,1139.42,1125.39,1140.43,1125.39,15846610766020.0
1621,VNINDEX,2023_06_30,1124.3,1120.18,1126.33,1120.01,10385050483930.0
1622,VNINDEX,2023_07_03,1125.55,1125.5,1128.35,1121.17,9646439628160.0
1623,VNINDEX,2023_07_04,1127.11,1132.0,1132.12,1123.49,12861804439490.0
1624,VNINDEX,2023_07_05,1136.64,1134.62,1138.67,1133.45,15239463019690.0
1625,VNINDEX,2023_07_06,1133.7,1126.22,1135.81,1122.35,17261008245420.0
1626,VNINDEX,2023_07_07,1124.98,1138.07,1138.07,1122.94,14136650100520.0
1627,VNINDEX,2023_07_10,1142.61,1149.02,1149.02,1140.03,16825064342500.0
1628,VNINDEX,2023_07_11,1151.13,1151.77,1157.01,1149.69,16794496050430.0
1629,VNINDEX,2023_07_12,1154.37,1154.2,1157.43,1149.28,14334347879920.0
1630,VNINDEX,2023_07_13,1159.88,1165.42,1165.42,1158.15,15476675608200.0
1631,VNINDEX,2023_07_14,1169.2,1168.4,1169.84,1156.28,19286186939170.0
1632,VNINDEX,2023_07_17,1171.75,1173.13,1174.89,1168.77,16702326876880.0
1633,VNINDEX,2023_07_18,1173.23,1174.09,1175.7,1170.04,14831505083090.0
1634,VNINDEX,2023_07_19,1177.5,1172.98,1178.55,1172.98,15458549134780.0
1635,VNINDEX,2023_07_20,1171.83,1172.81,1174.39,1166.62,15416128143020.0
1636,VNINDEX,2023_07_21,1173.21,1185.9,1185.9,1172.07,18366001162260.0
1637,VNINDEX,2023_07_24,1190.74,1190.72,1193.22,1183.39,18660127047390.0
1638,VNINDEX,2023_07_25,1194.45,1195.9,1199.27,1193.34,18531798621190.0
1639,VNINDEX,2023_07_26,1195.5,1200.84,1200.84,1195.44,16593556724180.0
1640,VNINDEX,2023_07_27,1201.69,1197.33,1203.69,1191.08,20899823083320.0
1641,VNINDEX,2023_07_28,1197.32,1207.67,1207.67,1195.86,20476644190480.0
1642,VNINDEX,2023_07_31,1219.66,1222.9,1224.81,1212.81,22369091655940.0
1643,VNINDEX,2023_08_01,1230.32,1217.56,1234.5,1217.56,24855620704690.0
1644,VNINDEX,2023_08_02,1217.17,1220.43,1223.04,1213.18,17054470734620.0
1645,VNINDEX,2023_08_03,1219.73,1210.95,1222.35,1209.06,20399663171010.0
1646,VNINDEX,2023_08_04,1216.27,1225.98,1228.12,1214.17,22031363837090.0
1647,VNINDEX,2023_08_07,1233.1,1241.42,1241.42,1230.38,21924738422580.0
1648,VNINDEX,2023_08_08,1244.35,1242.23,1246.22,1239.01,21169633258080.0
1649,VNINDEX,2023_08_09,1240.68,1233.99,1241.96,1231.28,19841056151470.0
